"Observations","count","prop","win_start","win_end","win_days","region","regname"
"7",17,0.0456989247311828,"2003-01-01","2007-01-01",1461,1,"Auckland"
"8",10,0.0268817204301075,"2003-01-01","2007-01-01",1461,1,"Auckland"
"9",1,0.00268817204301075,"2003-01-01","2007-01-01",1461,1,"Auckland"
"1",126,0.42,"2004-01-01","2007-01-01",1096,1,"Auckland"
"2",77,0.256666666666667,"2004-01-01","2007-01-01",1096,1,"Auckland"
"3",35,0.116666666666667,"2004-01-01","2007-01-01",1096,1,"Auckland"
"4",28,0.0933333333333333,"2004-01-01","2007-01-01",1096,1,"Auckland"
"5",15,0.05,"2004-01-01","2007-01-01",1096,1,"Auckland"
"6",4,0.0133333333333333,"2004-01-01","2007-01-01",1096,1,"Auckland"
"7",10,0.0333333333333333,"2004-01-01","2007-01-01",1096,1,"Auckland"
"8",3,0.01,"2004-01-01","2007-01-01",1096,1,"Auckland"
"9",2,0.00666666666666667,"2004-01-01","2007-01-01",1096,1,"Auckland"
"1",109,0.467811158798283,"2005-01-01","2007-01-01",730,1,"Auckland"
"2",64,0.274678111587983,"2005-01-01","2007-01-01",730,1,"Auckland"
"3",26,0.111587982832618,"2005-01-01","2007-01-01",730,1,"Auckland"
"4",17,0.0729613733905579,"2005-01-01","2007-01-01",730,1,"Auckland"
"5",13,0.055793991416309,"2005-01-01","2007-01-01",730,1,"Auckland"
"6",3,0.0128755364806867,"2005-01-01","2007-01-01",730,1,"Auckland"
"7",1,0.00429184549356223,"2005-01-01","2007-01-01",730,1,"Auckland"
"1",114,0.640449438202247,"2006-01-01","2007-01-01",365,1,"Auckland"
"2",35,0.196629213483146,"2006-01-01","2007-01-01",365,1,"Auckland"
"3",28,0.157303370786517,"2006-01-01","2007-01-01",365,1,"Auckland"
"4",1,0.00561797752808989,"2006-01-01","2007-01-01",365,1,"Auckland"
"1",213,0.338095238095238,"2001-01-01","2008-01-01",2556,1,"Auckland"
"10",10,0.0158730158730159,"2001-01-01","2008-01-01",2556,1,"Auckland"
"11",9,0.0142857142857143,"2001-01-01","2008-01-01",2556,1,"Auckland"
"12",6,0.00952380952380952,"2001-01-01","2008-01-01",2556,1,"Auckland"
"13",2,0.00317460317460317,"2001-01-01","2008-01-01",2556,1,"Auckland"
"14",6,0.00952380952380952,"2001-01-01","2008-01-01",2556,1,"Auckland"
"15",1,0.00158730158730159,"2001-01-01","2008-01-01",2556,1,"Auckland"
"16",1,0.00158730158730159,"2001-01-01","2008-01-01",2556,1,"Auckland"
"17",1,0.00158730158730159,"2001-01-01","2008-01-01",2556,1,"Auckland"
"18",1,0.00158730158730159,"2001-01-01","2008-01-01",2556,1,"Auckland"
"2",131,0.207936507936508,"2001-01-01","2008-01-01",2556,1,"Auckland"
"3",72,0.114285714285714,"2001-01-01","2008-01-01",2556,1,"Auckland"
"4",64,0.101587301587302,"2001-01-01","2008-01-01",2556,1,"Auckland"
"5",52,0.0825396825396825,"2001-01-01","2008-01-01",2556,1,"Auckland"
"6",30,0.0476190476190476,"2001-01-01","2008-01-01",2556,1,"Auckland"
"7",13,0.0206349206349206,"2001-01-01","2008-01-01",2556,1,"Auckland"
"8",11,0.0174603174603175,"2001-01-01","2008-01-01",2556,1,"Auckland"
"9",7,0.0111111111111111,"2001-01-01","2008-01-01",2556,1,"Auckland"
"1",208,0.362369337979094,"2002-01-01","2008-01-01",2191,1,"Auckland"
"10",10,0.0174216027874564,"2002-01-01","2008-01-01",2191,1,"Auckland"
"11",3,0.00522648083623693,"2002-01-01","2008-01-01",2191,1,"Auckland"
"12",5,0.00871080139372822,"2002-01-01","2008-01-01",2191,1,"Auckland"
"13",5,0.00871080139372822,"2002-01-01","2008-01-01",2191,1,"Auckland"
"14",1,0.00174216027874564,"2002-01-01","2008-01-01",2191,1,"Auckland"
"15",1,0.00174216027874564,"2002-01-01","2008-01-01",2191,1,"Auckland"
"16",1,0.00174216027874564,"2002-01-01","2008-01-01",2191,1,"Auckland"
"17",1,0.00174216027874564,"2002-01-01","2008-01-01",2191,1,"Auckland"
"2",106,0.184668989547038,"2002-01-01","2008-01-01",2191,1,"Auckland"
"3",80,0.139372822299652,"2002-01-01","2008-01-01",2191,1,"Auckland"
"4",65,0.113240418118467,"2002-01-01","2008-01-01",2191,1,"Auckland"
"5",35,0.0609756097560976,"2002-01-01","2008-01-01",2191,1,"Auckland"
"6",23,0.0400696864111498,"2002-01-01","2008-01-01",2191,1,"Auckland"
"7",11,0.0191637630662021,"2002-01-01","2008-01-01",2191,1,"Auckland"
"8",8,0.0139372822299652,"2002-01-01","2008-01-01",2191,1,"Auckland"
"9",11,0.0191637630662021,"2002-01-01","2008-01-01",2191,1,"Auckland"
"1",183,0.375,"2003-01-01","2008-01-01",1826,1,"Auckland"
"10",6,0.0122950819672131,"2003-01-01","2008-01-01",1826,1,"Auckland"
"11",5,0.0102459016393443,"2003-01-01","2008-01-01",1826,1,"Auckland"
"12",1,0.00204918032786885,"2003-01-01","2008-01-01",1826,1,"Auckland"
"14",2,0.00409836065573771,"2003-01-01","2008-01-01",1826,1,"Auckland"
"16",1,0.00204918032786885,"2003-01-01","2008-01-01",1826,1,"Auckland"
"2",94,0.192622950819672,"2003-01-01","2008-01-01",1826,1,"Auckland"
"3",82,0.168032786885246,"2003-01-01","2008-01-01",1826,1,"Auckland"
"4",41,0.0840163934426229,"2003-01-01","2008-01-01",1826,1,"Auckland"
"5",29,0.0594262295081967,"2003-01-01","2008-01-01",1826,1,"Auckland"
"6",15,0.0307377049180328,"2003-01-01","2008-01-01",1826,1,"Auckland"
"7",9,0.0184426229508197,"2003-01-01","2008-01-01",1826,1,"Auckland"
"8",11,0.0225409836065574,"2003-01-01","2008-01-01",1826,1,"Auckland"
"9",9,0.0184426229508197,"2003-01-01","2008-01-01",1826,1,"Auckland"
"1",171,0.403301886792453,"2004-01-01","2008-01-01",1461,1,"Auckland"
"10",2,0.00471698113207547,"2004-01-01","2008-01-01",1461,1,"Auckland"
"11",1,0.00235849056603774,"2004-01-01","2008-01-01",1461,1,"Auckland"
"13",2,0.00471698113207547,"2004-01-01","2008-01-01",1461,1,"Auckland"
"2",98,0.231132075471698,"2004-01-01","2008-01-01",1461,1,"Auckland"
"3",60,0.141509433962264,"2004-01-01","2008-01-01",1461,1,"Auckland"
"4",40,0.0943396226415094,"2004-01-01","2008-01-01",1461,1,"Auckland"
"5",14,0.0330188679245283,"2004-01-01","2008-01-01",1461,1,"Auckland"
"6",12,0.0283018867924528,"2004-01-01","2008-01-01",1461,1,"Auckland"
"7",10,0.0235849056603774,"2004-01-01","2008-01-01",1461,1,"Auckland"
"8",6,0.0141509433962264,"2004-01-01","2008-01-01",1461,1,"Auckland"
"9",8,0.0188679245283019,"2004-01-01","2008-01-01",1461,1,"Auckland"
"1",158,0.428184281842818,"2005-01-01","2008-01-01",1095,1,"Auckland"
"10",1,0.002710027100271,"2005-01-01","2008-01-01",1095,1,"Auckland"
"11",1,0.002710027100271,"2005-01-01","2008-01-01",1095,1,"Auckland"
"2",86,0.233062330623306,"2005-01-01","2008-01-01",1095,1,"Auckland"
"3",56,0.151761517615176,"2005-01-01","2008-01-01",1095,1,"Auckland"
"4",28,0.0758807588075881,"2005-01-01","2008-01-01",1095,1,"Auckland"
"5",14,0.037940379403794,"2005-01-01","2008-01-01",1095,1,"Auckland"
"6",18,0.0487804878048781,"2005-01-01","2008-01-01",1095,1,"Auckland"
"7",4,0.010840108401084,"2005-01-01","2008-01-01",1095,1,"Auckland"
"8",3,0.00813008130081301,"2005-01-01","2008-01-01",1095,1,"Auckland"
"1",162,0.487951807228916,"2006-01-01","2008-01-01",730,1,"Auckland"
"2",82,0.246987951807229,"2006-01-01","2008-01-01",730,1,"Auckland"
"3",39,0.117469879518072,"2006-01-01","2008-01-01",730,1,"Auckland"
"4",35,0.105421686746988,"2006-01-01","2008-01-01",730,1,"Auckland"
"5",9,0.0271084337349398,"2006-01-01","2008-01-01",730,1,"Auckland"
"6",3,0.00903614457831325,"2006-01-01","2008-01-01",730,1,"Auckland"
"7",2,0.00602409638554217,"2006-01-01","2008-01-01",730,1,"Auckland"
"1",178,0.67680608365019,"2007-01-01","2008-01-01",365,1,"Auckland"
"2",54,0.20532319391635,"2007-01-01","2008-01-01",365,1,"Auckland"
"3",22,0.0836501901140684,"2007-01-01","2008-01-01",365,1,"Auckland"
"4",9,0.0342205323193916,"2007-01-01","2008-01-01",365,1,"Auckland"
"1",266,0.349081364829396,"2001-01-01","2009-01-01",2922,1,"Auckland"
"10",11,0.0144356955380577,"2001-01-01","2009-01-01",2922,1,"Auckland"
"11",5,0.00656167979002625,"2001-01-01","2009-01-01",2922,1,"Auckland"
"12",7,0.00918635170603675,"2001-01-01","2009-01-01",2922,1,"Auckland"
"13",7,0.00918635170603675,"2001-01-01","2009-01-01",2922,1,"Auckland"
"14",4,0.005249343832021,"2001-01-01","2009-01-01",2922,1,"Auckland"
"15",5,0.00656167979002625,"2001-01-01","2009-01-01",2922,1,"Auckland"
"16",3,0.00393700787401575,"2001-01-01","2009-01-01",2922,1,"Auckland"
"18",1,0.00131233595800525,"2001-01-01","2009-01-01",2922,1,"Auckland"
"2",157,0.206036745406824,"2001-01-01","2009-01-01",2922,1,"Auckland"
"20",1,0.00131233595800525,"2001-01-01","2009-01-01",2922,1,"Auckland"
"21",1,0.00131233595800525,"2001-01-01","2009-01-01",2922,1,"Auckland"
"3",91,0.119422572178478,"2001-01-01","2009-01-01",2922,1,"Auckland"
"4",66,0.0866141732283465,"2001-01-01","2009-01-01",2922,1,"Auckland"
"5",50,0.0656167979002625,"2001-01-01","2009-01-01",2922,1,"Auckland"
"6",34,0.0446194225721785,"2001-01-01","2009-01-01",2922,1,"Auckland"
"7",32,0.041994750656168,"2001-01-01","2009-01-01",2922,1,"Auckland"
"8",16,0.020997375328084,"2001-01-01","2009-01-01",2922,1,"Auckland"
"9",5,0.00656167979002625,"2001-01-01","2009-01-01",2922,1,"Auckland"
"1",261,0.369688385269122,"2002-01-01","2009-01-01",2557,1,"Auckland"
"10",6,0.0084985835694051,"2002-01-01","2009-01-01",2557,1,"Auckland"
"11",8,0.0113314447592068,"2002-01-01","2009-01-01",2557,1,"Auckland"
"12",6,0.0084985835694051,"2002-01-01","2009-01-01",2557,1,"Auckland"
"13",5,0.00708215297450425,"2002-01-01","2009-01-01",2557,1,"Auckland"
"14",4,0.0056657223796034,"2002-01-01","2009-01-01",2557,1,"Auckland"
"15",5,0.00708215297450425,"2002-01-01","2009-01-01",2557,1,"Auckland"
"19",1,0.00141643059490085,"2002-01-01","2009-01-01",2557,1,"Auckland"
"2",132,0.186968838526912,"2002-01-01","2009-01-01",2557,1,"Auckland"
"20",1,0.00141643059490085,"2002-01-01","2009-01-01",2557,1,"Auckland"
"3",95,0.134560906515581,"2002-01-01","2009-01-01",2557,1,"Auckland"
"4",64,0.0906515580736544,"2002-01-01","2009-01-01",2557,1,"Auckland"
"5",42,0.0594900849858357,"2002-01-01","2009-01-01",2557,1,"Auckland"
"6",31,0.0439093484419263,"2002-01-01","2009-01-01",2557,1,"Auckland"
"7",25,0.0354107648725212,"2002-01-01","2009-01-01",2557,1,"Auckland"
"8",9,0.0127478753541076,"2002-01-01","2009-01-01",2557,1,"Auckland"
"9",11,0.0155807365439093,"2002-01-01","2009-01-01",2557,1,"Auckland"
"1",238,0.382022471910112,"2003-01-01","2009-01-01",2192,1,"Auckland"
"10",9,0.014446227929374,"2003-01-01","2009-01-01",2192,1,"Auckland"
"11",8,0.0128410914927769,"2003-01-01","2009-01-01",2192,1,"Auckland"
"12",5,0.00802568218298555,"2003-01-01","2009-01-01",2192,1,"Auckland"
"13",1,0.00160513643659711,"2003-01-01","2009-01-01",2192,1,"Auckland"
"14",3,0.00481540930979133,"2003-01-01","2009-01-01",2192,1,"Auckland"
"17",1,0.00160513643659711,"2003-01-01","2009-01-01",2192,1,"Auckland"
"19",1,0.00160513643659711,"2003-01-01","2009-01-01",2192,1,"Auckland"
"2",117,0.187800963081862,"2003-01-01","2009-01-01",2192,1,"Auckland"
"3",95,0.152487961476726,"2003-01-01","2009-01-01",2192,1,"Auckland"
"4",47,0.0754414125200642,"2003-01-01","2009-01-01",2192,1,"Auckland"
"5",37,0.0593900481540931,"2003-01-01","2009-01-01",2192,1,"Auckland"
"6",23,0.0369181380417336,"2003-01-01","2009-01-01",2192,1,"Auckland"
"7",22,0.0353130016051364,"2003-01-01","2009-01-01",2192,1,"Auckland"
"8",6,0.00963081861958266,"2003-01-01","2009-01-01",2192,1,"Auckland"
"9",10,0.0160513643659711,"2003-01-01","2009-01-01",2192,1,"Auckland"
"1",218,0.388591800356506,"2004-01-01","2009-01-01",1827,1,"Auckland"
"10",4,0.0071301247771836,"2004-01-01","2009-01-01",1827,1,"Auckland"
"11",6,0.0106951871657754,"2004-01-01","2009-01-01",1827,1,"Auckland"
"12",3,0.0053475935828877,"2004-01-01","2009-01-01",1827,1,"Auckland"
"16",2,0.0035650623885918,"2004-01-01","2009-01-01",1827,1,"Auckland"
"2",128,0.228163992869875,"2004-01-01","2009-01-01",1827,1,"Auckland"
"3",72,0.128342245989305,"2004-01-01","2009-01-01",1827,1,"Auckland"
"4",45,0.0802139037433155,"2004-01-01","2009-01-01",1827,1,"Auckland"
"5",30,0.053475935828877,"2004-01-01","2009-01-01",1827,1,"Auckland"
"6",22,0.0392156862745098,"2004-01-01","2009-01-01",1827,1,"Auckland"
"7",17,0.0303030303030303,"2004-01-01","2009-01-01",1827,1,"Auckland"
"8",5,0.0089126559714795,"2004-01-01","2009-01-01",1827,1,"Auckland"
"9",9,0.0160427807486631,"2004-01-01","2009-01-01",1827,1,"Auckland"
"1",204,0.39766081871345,"2005-01-01","2009-01-01",1461,1,"Auckland"
"10",1,0.00194931773879142,"2005-01-01","2009-01-01",1461,1,"Auckland"
"13",1,0.00194931773879142,"2005-01-01","2009-01-01",1461,1,"Auckland"
"14",1,0.00194931773879142,"2005-01-01","2009-01-01",1461,1,"Auckland"
"2",121,0.235867446393762,"2005-01-01","2009-01-01",1461,1,"Auckland"
"3",64,0.124756335282651,"2005-01-01","2009-01-01",1461,1,"Auckland"
"4",51,0.0994152046783626,"2005-01-01","2009-01-01",1461,1,"Auckland"
"5",16,0.0311890838206628,"2005-01-01","2009-01-01",1461,1,"Auckland"
"6",28,0.0545808966861598,"2005-01-01","2009-01-01",1461,1,"Auckland"
"7",10,0.0194931773879142,"2005-01-01","2009-01-01",1461,1,"Auckland"
"8",10,0.0194931773879142,"2005-01-01","2009-01-01",1461,1,"Auckland"
"9",6,0.0116959064327485,"2005-01-01","2009-01-01",1461,1,"Auckland"
"1",206,0.425619834710744,"2006-01-01","2009-01-01",1096,1,"Auckland"
"10",1,0.00206611570247934,"2006-01-01","2009-01-01",1096,1,"Auckland"
"2",115,0.237603305785124,"2006-01-01","2009-01-01",1096,1,"Auckland"
"3",67,0.138429752066116,"2006-01-01","2009-01-01",1096,1,"Auckland"
"4",41,0.0847107438016529,"2006-01-01","2009-01-01",1096,1,"Auckland"
"5",21,0.0433884297520661,"2006-01-01","2009-01-01",1096,1,"Auckland"
"6",21,0.0433884297520661,"2006-01-01","2009-01-01",1096,1,"Auckland"
"7",9,0.0185950413223141,"2006-01-01","2009-01-01",1096,1,"Auckland"
"8",2,0.00413223140495868,"2006-01-01","2009-01-01",1096,1,"Auckland"
"9",1,0.00206611570247934,"2006-01-01","2009-01-01",1096,1,"Auckland"
"1",218,0.492099322799097,"2007-01-01","2009-01-01",731,1,"Auckland"
"2",109,0.246049661399549,"2007-01-01","2009-01-01",731,1,"Auckland"
"3",73,0.164785553047404,"2007-01-01","2009-01-01",731,1,"Auckland"
"4",23,0.0519187358916479,"2007-01-01","2009-01-01",731,1,"Auckland"
"5",11,0.0248306997742664,"2007-01-01","2009-01-01",731,1,"Auckland"
"6",7,0.0158013544018059,"2007-01-01","2009-01-01",731,1,"Auckland"
"7",2,0.00451467268623025,"2007-01-01","2009-01-01",731,1,"Auckland"
"1",213,0.653374233128834,"2008-01-01","2009-01-01",366,1,"Auckland"
"2",87,0.266871165644172,"2008-01-01","2009-01-01",366,1,"Auckland"
"3",21,0.0644171779141104,"2008-01-01","2009-01-01",366,1,"Auckland"
"4",5,0.0153374233128834,"2008-01-01","2009-01-01",366,1,"Auckland"
"1",279,0.328235294117647,"2001-01-01","2010-01-01",3287,1,"Auckland"
"10",12,0.0141176470588235,"2001-01-01","2010-01-01",3287,1,"Auckland"
"11",6,0.00705882352941176,"2001-01-01","2010-01-01",3287,1,"Auckland"
"12",5,0.00588235294117647,"2001-01-01","2010-01-01",3287,1,"Auckland"
"13",7,0.00823529411764706,"2001-01-01","2010-01-01",3287,1,"Auckland"
"14",4,0.00470588235294118,"2001-01-01","2010-01-01",3287,1,"Auckland"
"15",7,0.00823529411764706,"2001-01-01","2010-01-01",3287,1,"Auckland"
"16",1,0.00117647058823529,"2001-01-01","2010-01-01",3287,1,"Auckland"
"17",3,0.00352941176470588,"2001-01-01","2010-01-01",3287,1,"Auckland"
"18",2,0.00235294117647059,"2001-01-01","2010-01-01",3287,1,"Auckland"
"2",183,0.215294117647059,"2001-01-01","2010-01-01",3287,1,"Auckland"
"20",1,0.00117647058823529,"2001-01-01","2010-01-01",3287,1,"Auckland"
"21",1,0.00117647058823529,"2001-01-01","2010-01-01",3287,1,"Auckland"
"23",1,0.00117647058823529,"2001-01-01","2010-01-01",3287,1,"Auckland"
"3",107,0.125882352941176,"2001-01-01","2010-01-01",3287,1,"Auckland"
"4",73,0.0858823529411765,"2001-01-01","2010-01-01",3287,1,"Auckland"
"5",62,0.0729411764705882,"2001-01-01","2010-01-01",3287,1,"Auckland"
"6",34,0.04,"2001-01-01","2010-01-01",3287,1,"Auckland"
"7",32,0.0376470588235294,"2001-01-01","2010-01-01",3287,1,"Auckland"
"8",17,0.02,"2001-01-01","2010-01-01",3287,1,"Auckland"
"9",13,0.0152941176470588,"2001-01-01","2010-01-01",3287,1,"Auckland"
"1",275,0.345911949685535,"2002-01-01","2010-01-01",2922,1,"Auckland"
"10",8,0.010062893081761,"2002-01-01","2010-01-01",2922,1,"Auckland"
"11",8,0.010062893081761,"2002-01-01","2010-01-01",2922,1,"Auckland"
"12",5,0.00628930817610063,"2002-01-01","2010-01-01",2922,1,"Auckland"
"13",6,0.00754716981132075,"2002-01-01","2010-01-01",2922,1,"Auckland"
"14",3,0.00377358490566038,"2002-01-01","2010-01-01",2922,1,"Auckland"
"15",5,0.00628930817610063,"2002-01-01","2010-01-01",2922,1,"Auckland"
"16",2,0.00251572327044025,"2002-01-01","2010-01-01",2922,1,"Auckland"
"17",2,0.00251572327044025,"2002-01-01","2010-01-01",2922,1,"Auckland"
"18",1,0.00125786163522013,"2002-01-01","2010-01-01",2922,1,"Auckland"
"2",159,0.2,"2002-01-01","2010-01-01",2922,1,"Auckland"
"21",2,0.00251572327044025,"2002-01-01","2010-01-01",2922,1,"Auckland"
"3",107,0.134591194968553,"2002-01-01","2010-01-01",2922,1,"Auckland"
"4",73,0.0918238993710692,"2002-01-01","2010-01-01",2922,1,"Auckland"
"5",54,0.0679245283018868,"2002-01-01","2010-01-01",2922,1,"Auckland"
"6",30,0.0377358490566038,"2002-01-01","2010-01-01",2922,1,"Auckland"
"7",28,0.0352201257861635,"2002-01-01","2010-01-01",2922,1,"Auckland"
"8",13,0.0163522012578616,"2002-01-01","2010-01-01",2922,1,"Auckland"
"9",14,0.0176100628930818,"2002-01-01","2010-01-01",2922,1,"Auckland"
"1",252,0.353932584269663,"2003-01-01","2010-01-01",2557,1,"Auckland"
"10",6,0.00842696629213483,"2003-01-01","2010-01-01",2557,1,"Auckland"
"11",16,0.0224719101123595,"2003-01-01","2010-01-01",2557,1,"Auckland"
"12",2,0.00280898876404494,"2003-01-01","2010-01-01",2557,1,"Auckland"
"13",3,0.00421348314606742,"2003-01-01","2010-01-01",2557,1,"Auckland"
"14",1,0.00140449438202247,"2003-01-01","2010-01-01",2557,1,"Auckland"
"15",4,0.00561797752808989,"2003-01-01","2010-01-01",2557,1,"Auckland"
"17",1,0.00140449438202247,"2003-01-01","2010-01-01",2557,1,"Auckland"
"19",1,0.00140449438202247,"2003-01-01","2010-01-01",2557,1,"Auckland"
"2",140,0.196629213483146,"2003-01-01","2010-01-01",2557,1,"Auckland"
"20",1,0.00140449438202247,"2003-01-01","2010-01-01",2557,1,"Auckland"
"3",109,0.153089887640449,"2003-01-01","2010-01-01",2557,1,"Auckland"
"4",59,0.0828651685393258,"2003-01-01","2010-01-01",2557,1,"Auckland"
"5",46,0.0646067415730337,"2003-01-01","2010-01-01",2557,1,"Auckland"
"6",26,0.0365168539325843,"2003-01-01","2010-01-01",2557,1,"Auckland"
"7",23,0.0323033707865169,"2003-01-01","2010-01-01",2557,1,"Auckland"
"8",12,0.0168539325842697,"2003-01-01","2010-01-01",2557,1,"Auckland"
"9",10,0.0140449438202247,"2003-01-01","2010-01-01",2557,1,"Auckland"
"1",229,0.352307692307692,"2004-01-01","2010-01-01",2192,1,"Auckland"
"10",4,0.00615384615384615,"2004-01-01","2010-01-01",2192,1,"Auckland"
"11",8,0.0123076923076923,"2004-01-01","2010-01-01",2192,1,"Auckland"
"12",1,0.00153846153846154,"2004-01-01","2010-01-01",2192,1,"Auckland"
"13",3,0.00461538461538462,"2004-01-01","2010-01-01",2192,1,"Auckland"
"14",1,0.00153846153846154,"2004-01-01","2010-01-01",2192,1,"Auckland"
"15",1,0.00153846153846154,"2004-01-01","2010-01-01",2192,1,"Auckland"
"17",1,0.00153846153846154,"2004-01-01","2010-01-01",2192,1,"Auckland"
"18",1,0.00153846153846154,"2004-01-01","2010-01-01",2192,1,"Auckland"
"2",147,0.226153846153846,"2004-01-01","2010-01-01",2192,1,"Auckland"
"3",96,0.147692307692308,"2004-01-01","2010-01-01",2192,1,"Auckland"
"4",52,0.08,"2004-01-01","2010-01-01",2192,1,"Auckland"
"5",40,0.0615384615384615,"2004-01-01","2010-01-01",2192,1,"Auckland"
"6",23,0.0353846153846154,"2004-01-01","2010-01-01",2192,1,"Auckland"
"7",21,0.0323076923076923,"2004-01-01","2010-01-01",2192,1,"Auckland"
"8",11,0.0169230769230769,"2004-01-01","2010-01-01",2192,1,"Auckland"
"9",11,0.0169230769230769,"2004-01-01","2010-01-01",2192,1,"Auckland"
"1",217,0.358677685950413,"2005-01-01","2010-01-01",1826,1,"Auckland"
"10",6,0.00991735537190083,"2005-01-01","2010-01-01",1826,1,"Auckland"
"11",2,0.00330578512396694,"2005-01-01","2010-01-01",1826,1,"Auckland"
"12",1,0.00165289256198347,"2005-01-01","2010-01-01",1826,1,"Auckland"
"15",2,0.00330578512396694,"2005-01-01","2010-01-01",1826,1,"Auckland"
"2",138,0.228099173553719,"2005-01-01","2010-01-01",1826,1,"Auckland"
"3",91,0.150413223140496,"2005-01-01","2010-01-01",1826,1,"Auckland"
"4",52,0.0859504132231405,"2005-01-01","2010-01-01",1826,1,"Auckland"
"5",34,0.056198347107438,"2005-01-01","2010-01-01",1826,1,"Auckland"
"6",26,0.0429752066115702,"2005-01-01","2010-01-01",1826,1,"Auckland"
"7",19,0.031404958677686,"2005-01-01","2010-01-01",1826,1,"Auckland"
"8",11,0.0181818181818182,"2005-01-01","2010-01-01",1826,1,"Auckland"
"9",6,0.00991735537190083,"2005-01-01","2010-01-01",1826,1,"Auckland"
"1",216,0.374350086655113,"2006-01-01","2010-01-01",1461,1,"Auckland"
"10",3,0.00519930675909879,"2006-01-01","2010-01-01",1461,1,"Auckland"
"11",2,0.00346620450606586,"2006-01-01","2010-01-01",1461,1,"Auckland"
"2",137,0.237435008665511,"2006-01-01","2010-01-01",1461,1,"Auckland"
"3",86,0.149046793760832,"2006-01-01","2010-01-01",1461,1,"Auckland"
"4",55,0.0953206239168111,"2006-01-01","2010-01-01",1461,1,"Auckland"
"5",32,0.0554592720970537,"2006-01-01","2010-01-01",1461,1,"Auckland"
"6",18,0.0311958405545927,"2006-01-01","2010-01-01",1461,1,"Auckland"
"7",17,0.0294627383015598,"2006-01-01","2010-01-01",1461,1,"Auckland"
"8",8,0.0138648180242634,"2006-01-01","2010-01-01",1461,1,"Auckland"
"9",3,0.00519930675909879,"2006-01-01","2010-01-01",1461,1,"Auckland"
"1",227,0.419593345656192,"2007-01-01","2010-01-01",1096,1,"Auckland"
"10",1,0.00184842883548983,"2007-01-01","2010-01-01",1096,1,"Auckland"
"2",133,0.245841035120148,"2007-01-01","2010-01-01",1096,1,"Auckland"
"3",85,0.157116451016636,"2007-01-01","2010-01-01",1096,1,"Auckland"
"4",50,0.0924214417744917,"2007-01-01","2010-01-01",1096,1,"Auckland"
"5",23,0.0425138632162662,"2007-01-01","2010-01-01",1096,1,"Auckland"
"6",10,0.0184842883548983,"2007-01-01","2010-01-01",1096,1,"Auckland"
"7",6,0.011090573012939,"2007-01-01","2010-01-01",1096,1,"Auckland"
"8",3,0.0055452865064695,"2007-01-01","2010-01-01",1096,1,"Auckland"
"9",3,0.0055452865064695,"2007-01-01","2010-01-01",1096,1,"Auckland"
"1",234,0.512035010940919,"2008-01-01","2010-01-01",731,1,"Auckland"
"2",131,0.286652078774617,"2008-01-01","2010-01-01",731,1,"Auckland"
"3",48,0.105032822757112,"2008-01-01","2010-01-01",731,1,"Auckland"
"4",29,0.0634573304157549,"2008-01-01","2010-01-01",731,1,"Auckland"
"5",11,0.0240700218818381,"2008-01-01","2010-01-01",731,1,"Auckland"
"6",1,0.00218818380743982,"2008-01-01","2010-01-01",731,1,"Auckland"
"7",3,0.00656455142231947,"2008-01-01","2010-01-01",731,1,"Auckland"
"1",185,0.700757575757576,"2009-01-01","2010-01-01",365,1,"Auckland"
"2",57,0.215909090909091,"2009-01-01","2010-01-01",365,1,"Auckland"
"3",19,0.071969696969697,"2009-01-01","2010-01-01",365,1,"Auckland"
"4",3,0.0113636363636364,"2009-01-01","2010-01-01",365,1,"Auckland"
"1",300,0.310880829015544,"2001-01-01","2011-01-01",3652,1,"Auckland"
"10",17,0.0176165803108808,"2001-01-01","2011-01-01",3652,1,"Auckland"
"11",11,0.0113989637305699,"2001-01-01","2011-01-01",3652,1,"Auckland"
"12",4,0.00414507772020725,"2001-01-01","2011-01-01",3652,1,"Auckland"
"13",7,0.00725388601036269,"2001-01-01","2011-01-01",3652,1,"Auckland"
"14",4,0.00414507772020725,"2001-01-01","2011-01-01",3652,1,"Auckland"
"15",7,0.00725388601036269,"2001-01-01","2011-01-01",3652,1,"Auckland"
"16",3,0.00310880829015544,"2001-01-01","2011-01-01",3652,1,"Auckland"
"17",5,0.00518134715025907,"2001-01-01","2011-01-01",3652,1,"Auckland"
"18",1,0.00103626943005181,"2001-01-01","2011-01-01",3652,1,"Auckland"
"19",1,0.00103626943005181,"2001-01-01","2011-01-01",3652,1,"Auckland"
"2",209,0.216580310880829,"2001-01-01","2011-01-01",3652,1,"Auckland"
"21",3,0.00310880829015544,"2001-01-01","2011-01-01",3652,1,"Auckland"
"25",1,0.00103626943005181,"2001-01-01","2011-01-01",3652,1,"Auckland"
"3",123,0.127461139896373,"2001-01-01","2011-01-01",3652,1,"Auckland"
"4",96,0.0994818652849741,"2001-01-01","2011-01-01",3652,1,"Auckland"
"5",62,0.0642487046632124,"2001-01-01","2011-01-01",3652,1,"Auckland"
"6",37,0.0383419689119171,"2001-01-01","2011-01-01",3652,1,"Auckland"
"7",35,0.0362694300518135,"2001-01-01","2011-01-01",3652,1,"Auckland"
"8",24,0.0248704663212435,"2001-01-01","2011-01-01",3652,1,"Auckland"
"9",15,0.0155440414507772,"2001-01-01","2011-01-01",3652,1,"Auckland"
"1",296,0.324917672886937,"2002-01-01","2011-01-01",3287,1,"Auckland"
