"Observations","count","prop","win_start","win_end","win_days"
"7",201,0.0458380843785633,"2002-01-01","2018-01-01",5844
"8",200,0.0456100342075257,"2002-01-01","2018-01-01",5844
"9",137,0.0312428734321551,"2002-01-01","2018-01-01",5844
"1",966,0.230274135876043,"2003-01-01","2018-01-01",5479
"10",121,0.0288438617401669,"2003-01-01","2018-01-01",5479
"11",91,0.0216924910607867,"2003-01-01","2018-01-01",5479
"12",69,0.0164481525625745,"2003-01-01","2018-01-01",5479
"13",56,0.0133492252681764,"2003-01-01","2018-01-01",5479
"14",44,0.0104886769964243,"2003-01-01","2018-01-01",5479
"15",34,0.00810488676996424,"2003-01-01","2018-01-01",5479
"16",26,0.00619785458879619,"2003-01-01","2018-01-01",5479
"17",16,0.00381406436233611,"2003-01-01","2018-01-01",5479
"18",17,0.00405244338498212,"2003-01-01","2018-01-01",5479
"19",8,0.00190703218116806,"2003-01-01","2018-01-01",5479
"2",639,0.152324195470799,"2003-01-01","2018-01-01",5479
"20",10,0.00238379022646007,"2003-01-01","2018-01-01",5479
"21",11,0.00262216924910608,"2003-01-01","2018-01-01",5479
"22",7,0.00166865315852205,"2003-01-01","2018-01-01",5479
"23",7,0.00166865315852205,"2003-01-01","2018-01-01",5479
"24",4,0.000953516090584029,"2003-01-01","2018-01-01",5479
"25",5,0.00119189511323004,"2003-01-01","2018-01-01",5479
"26",14,0.0033373063170441,"2003-01-01","2018-01-01",5479
"27",1,0.000238379022646007,"2003-01-01","2018-01-01",5479
"28",4,0.000953516090584029,"2003-01-01","2018-01-01",5479
"3",518,0.123480333730632,"2003-01-01","2018-01-01",5479
"30",1,0.000238379022646007,"2003-01-01","2018-01-01",5479
"32",1,0.000238379022646007,"2003-01-01","2018-01-01",5479
"4",411,0.0979737783075089,"2003-01-01","2018-01-01",5479
"5",323,0.0769964243146603,"2003-01-01","2018-01-01",5479
"6",264,0.0629320619785459,"2003-01-01","2018-01-01",5479
"7",197,0.0469606674612634,"2003-01-01","2018-01-01",5479
"8",191,0.0455303933253874,"2003-01-01","2018-01-01",5479
"9",139,0.033134684147795,"2003-01-01","2018-01-01",5479
"1",910,0.224802371541502,"2004-01-01","2018-01-01",5114
"10",116,0.0286561264822134,"2004-01-01","2018-01-01",5114
"11",90,0.0222332015810277,"2004-01-01","2018-01-01",5114
"12",61,0.0150691699604743,"2004-01-01","2018-01-01",5114
"13",50,0.0123517786561265,"2004-01-01","2018-01-01",5114
"14",45,0.0111166007905138,"2004-01-01","2018-01-01",5114
"15",33,0.00815217391304348,"2004-01-01","2018-01-01",5114
"16",22,0.00543478260869565,"2004-01-01","2018-01-01",5114
"17",10,0.0024703557312253,"2004-01-01","2018-01-01",5114
"18",11,0.00271739130434783,"2004-01-01","2018-01-01",5114
"19",9,0.00222332015810277,"2004-01-01","2018-01-01",5114
"2",614,0.151679841897233,"2004-01-01","2018-01-01",5114
"20",15,0.00370553359683794,"2004-01-01","2018-01-01",5114
"21",7,0.00172924901185771,"2004-01-01","2018-01-01",5114
"22",8,0.00197628458498024,"2004-01-01","2018-01-01",5114
"23",5,0.00123517786561265,"2004-01-01","2018-01-01",5114
"24",2,0.000494071146245059,"2004-01-01","2018-01-01",5114
"25",13,0.00321146245059289,"2004-01-01","2018-01-01",5114
"26",3,0.000741106719367589,"2004-01-01","2018-01-01",5114
"27",4,0.000988142292490119,"2004-01-01","2018-01-01",5114
"3",506,0.125,"2004-01-01","2018-01-01",5114
"30",1,0.00024703557312253,"2004-01-01","2018-01-01",5114
"4",417,0.103013833992095,"2004-01-01","2018-01-01",5114
"5",312,0.0770750988142292,"2004-01-01","2018-01-01",5114
"6",265,0.0654644268774704,"2004-01-01","2018-01-01",5114
"7",190,0.0469367588932806,"2004-01-01","2018-01-01",5114
"8",193,0.0476778656126482,"2004-01-01","2018-01-01",5114
"9",136,0.033596837944664,"2004-01-01","2018-01-01",5114
"1",869,0.220390565559219,"2005-01-01","2018-01-01",4748
"10",121,0.0306872939386254,"2005-01-01","2018-01-01",4748
"11",77,0.0195282779609434,"2005-01-01","2018-01-01",4748
"12",60,0.0152168399695663,"2005-01-01","2018-01-01",4748
"13",54,0.0136951559726097,"2005-01-01","2018-01-01",4748
"14",38,0.00963733198072534,"2005-01-01","2018-01-01",4748
"15",28,0.00710119198579762,"2005-01-01","2018-01-01",4748
"16",18,0.0045650519908699,"2005-01-01","2018-01-01",4748
"17",9,0.00228252599543495,"2005-01-01","2018-01-01",4748
"18",14,0.00355059599289881,"2005-01-01","2018-01-01",4748
"19",6,0.00152168399695663,"2005-01-01","2018-01-01",4748
"2",606,0.15369008369262,"2005-01-01","2018-01-01",4748
"20",10,0.00253613999492772,"2005-01-01","2018-01-01",4748
"21",11,0.00278975399442049,"2005-01-01","2018-01-01",4748
"22",3,0.000760841998478316,"2005-01-01","2018-01-01",4748
"23",2,0.000507227998985544,"2005-01-01","2018-01-01",4748
"24",12,0.00304336799391326,"2005-01-01","2018-01-01",4748
"25",2,0.000507227998985544,"2005-01-01","2018-01-01",4748
"26",5,0.00126806999746386,"2005-01-01","2018-01-01",4748
"27",1,0.000253613999492772,"2005-01-01","2018-01-01",4748
"3",503,0.127567841744864,"2005-01-01","2018-01-01",4748
"4",424,0.107532335784935,"2005-01-01","2018-01-01",4748
"5",313,0.0793811818412376,"2005-01-01","2018-01-01",4748
"6",257,0.0651787978696424,"2005-01-01","2018-01-01",4748
"7",190,0.0481866599036267,"2005-01-01","2018-01-01",4748
"8",178,0.0451432919097134,"2005-01-01","2018-01-01",4748
"9",132,0.0334770479330459,"2005-01-01","2018-01-01",4748
"1",853,0.22029958677686,"2006-01-01","2018-01-01",4383
"10",111,0.0286673553719008,"2006-01-01","2018-01-01",4383
"11",74,0.0191115702479339,"2006-01-01","2018-01-01",4383
"12",64,0.0165289256198347,"2006-01-01","2018-01-01",4383
"13",45,0.0116219008264463,"2006-01-01","2018-01-01",4383
"14",37,0.00955578512396694,"2006-01-01","2018-01-01",4383
"15",23,0.0059400826446281,"2006-01-01","2018-01-01",4383
"16",19,0.00490702479338843,"2006-01-01","2018-01-01",4383
"17",10,0.00258264462809917,"2006-01-01","2018-01-01",4383
"18",12,0.00309917355371901,"2006-01-01","2018-01-01",4383
"19",8,0.00206611570247934,"2006-01-01","2018-01-01",4383
"2",597,0.154183884297521,"2006-01-01","2018-01-01",4383
"20",15,0.00387396694214876,"2006-01-01","2018-01-01",4383
"21",4,0.00103305785123967,"2006-01-01","2018-01-01",4383
"22",5,0.00129132231404959,"2006-01-01","2018-01-01",4383
"23",1,0.000258264462809917,"2006-01-01","2018-01-01",4383
"25",3,0.000774793388429752,"2006-01-01","2018-01-01",4383
"26",2,0.000516528925619835,"2006-01-01","2018-01-01",4383
"3",509,0.131456611570248,"2006-01-01","2018-01-01",4383
"4",412,0.106404958677686,"2006-01-01","2018-01-01",4383
"5",318,0.0821280991735537,"2006-01-01","2018-01-01",4383
"6",259,0.0668904958677686,"2006-01-01","2018-01-01",4383
"7",199,0.0513946280991736,"2006-01-01","2018-01-01",4383
"8",169,0.043646694214876,"2006-01-01","2018-01-01",4383
"9",123,0.0317665289256198,"2006-01-01","2018-01-01",4383
"1",839,0.221488912354805,"2007-01-01","2018-01-01",4018
"10",87,0.0229672650475185,"2007-01-01","2018-01-01",4018
"11",70,0.0184794086589229,"2007-01-01","2018-01-01",4018
"12",59,0.0155755015839493,"2007-01-01","2018-01-01",4018
"13",41,0.0108236536430834,"2007-01-01","2018-01-01",4018
"14",34,0.00897571277719113,"2007-01-01","2018-01-01",4018
"15",19,0.00501583949313622,"2007-01-01","2018-01-01",4018
"16",18,0.00475184794086589,"2007-01-01","2018-01-01",4018
"17",6,0.00158394931362196,"2007-01-01","2018-01-01",4018
"18",7,0.00184794086589229,"2007-01-01","2018-01-01",4018
"19",19,0.00501583949313622,"2007-01-01","2018-01-01",4018
"2",593,0.156546990496304,"2007-01-01","2018-01-01",4018
"20",4,0.00105596620908131,"2007-01-01","2018-01-01",4018
"21",6,0.00158394931362196,"2007-01-01","2018-01-01",4018
"22",1,0.000263991552270327,"2007-01-01","2018-01-01",4018
"23",1,0.000263991552270327,"2007-01-01","2018-01-01",4018
"24",1,0.000263991552270327,"2007-01-01","2018-01-01",4018
"25",1,0.000263991552270327,"2007-01-01","2018-01-01",4018
"26",2,0.000527983104540655,"2007-01-01","2018-01-01",4018
"3",516,0.136219640971489,"2007-01-01","2018-01-01",4018
"4",407,0.107444561774023,"2007-01-01","2018-01-01",4018
"5",324,0.0855332629355861,"2007-01-01","2018-01-01",4018
"6",258,0.0681098204857445,"2007-01-01","2018-01-01",4018
"7",183,0.0483104540654699,"2007-01-01","2018-01-01",4018
"8",158,0.0417106652587117,"2007-01-01","2018-01-01",4018
"9",134,0.0353748680042239,"2007-01-01","2018-01-01",4018
"1",852,0.232152588555858,"2008-01-01","2018-01-01",3653
"10",88,0.0239782016348774,"2008-01-01","2018-01-01",3653
"11",60,0.0163487738419619,"2008-01-01","2018-01-01",3653
"12",51,0.0138964577656676,"2008-01-01","2018-01-01",3653
"13",34,0.00926430517711172,"2008-01-01","2018-01-01",3653
"14",22,0.00599455040871935,"2008-01-01","2018-01-01",3653
"15",14,0.00381471389645777,"2008-01-01","2018-01-01",3653
"16",10,0.00272479564032698,"2008-01-01","2018-01-01",3653
"17",16,0.00435967302452316,"2008-01-01","2018-01-01",3653
"18",7,0.00190735694822888,"2008-01-01","2018-01-01",3653
"19",12,0.00326975476839237,"2008-01-01","2018-01-01",3653
"2",570,0.155313351498638,"2008-01-01","2018-01-01",3653
"20",3,0.000817438692098093,"2008-01-01","2018-01-01",3653
"23",1,0.000272479564032698,"2008-01-01","2018-01-01",3653
"24",1,0.000272479564032698,"2008-01-01","2018-01-01",3653
"25",1,0.000272479564032698,"2008-01-01","2018-01-01",3653
"3",515,0.140326975476839,"2008-01-01","2018-01-01",3653
"4",403,0.109809264305177,"2008-01-01","2018-01-01",3653
"5",314,0.085558583106267,"2008-01-01","2018-01-01",3653
"6",252,0.0686648501362398,"2008-01-01","2018-01-01",3653
"7",183,0.0498637602179837,"2008-01-01","2018-01-01",3653
"8",157,0.0427792915531335,"2008-01-01","2018-01-01",3653
"9",104,0.0283378746594005,"2008-01-01","2018-01-01",3653
"1",826,0.236472945891784,"2009-01-01","2018-01-01",3287
"10",62,0.0177497852848554,"2009-01-01","2018-01-01",3287
"11",49,0.0140280561122244,"2009-01-01","2018-01-01",3287
"12",25,0.0071571714858288,"2009-01-01","2018-01-01",3287
"13",28,0.00801603206412826,"2009-01-01","2018-01-01",3287
"14",18,0.00515316346979674,"2009-01-01","2018-01-01",3287
"15",20,0.00572573718866304,"2009-01-01","2018-01-01",3287
"16",14,0.00400801603206413,"2009-01-01","2018-01-01",3287
"17",6,0.00171772115659891,"2009-01-01","2018-01-01",3287
"18",3,0.000858860578299456,"2009-01-01","2018-01-01",3287
"19",3,0.000858860578299456,"2009-01-01","2018-01-01",3287
"2",583,0.166905239049528,"2009-01-01","2018-01-01",3287
"20",2,0.000572573718866304,"2009-01-01","2018-01-01",3287
"22",1,0.000286286859433152,"2009-01-01","2018-01-01",3287
"24",1,0.000286286859433152,"2009-01-01","2018-01-01",3287
"3",504,0.144288577154309,"2009-01-01","2018-01-01",3287
"4",401,0.114801030632694,"2009-01-01","2018-01-01",3287
"5",283,0.081019181219582,"2009-01-01","2018-01-01",3287
"6",248,0.0709991411394217,"2009-01-01","2018-01-01",3287
"7",164,0.0469510449470369,"2009-01-01","2018-01-01",3287
"8",135,0.0386487260234755,"2009-01-01","2018-01-01",3287
"9",117,0.0334955625536788,"2009-01-01","2018-01-01",3287
"1",837,0.249552772808587,"2010-01-01","2018-01-01",2922
"10",50,0.0149075730471079,"2010-01-01","2018-01-01",2922
"11",35,0.0104353011329756,"2010-01-01","2018-01-01",2922
"12",29,0.0086463923673226,"2010-01-01","2018-01-01",2922
"13",27,0.00805008944543828,"2010-01-01","2018-01-01",2922
"14",8,0.00238521168753727,"2010-01-01","2018-01-01",2922
"15",11,0.00327966607036374,"2010-01-01","2018-01-01",2922
"16",8,0.00238521168753727,"2010-01-01","2018-01-01",2922
"17",1,0.000298151460942159,"2010-01-01","2018-01-01",2922
"18",1,0.000298151460942159,"2010-01-01","2018-01-01",2922
"2",584,0.174120453190221,"2010-01-01","2018-01-01",2922
"20",2,0.000596302921884317,"2010-01-01","2018-01-01",2922
"21",1,0.000298151460942159,"2010-01-01","2018-01-01",2922
"3",493,0.146988670244484,"2010-01-01","2018-01-01",2922
"4",395,0.117769827072153,"2010-01-01","2018-01-01",2922
"5",266,0.0793082886106142,"2010-01-01","2018-01-01",2922
"6",237,0.0706618962432916,"2010-01-01","2018-01-01",2922
"7",156,0.0465116279069767,"2010-01-01","2018-01-01",2922
"8",138,0.0411449016100179,"2010-01-01","2018-01-01",2922
"9",75,0.0223613595706619,"2010-01-01","2018-01-01",2922
"1",831,0.262393432270287,"2011-01-01","2018-01-01",2557
"10",37,0.0116829807388696,"2011-01-01","2018-01-01",2557
"11",37,0.0116829807388696,"2011-01-01","2018-01-01",2557
"12",16,0.00505209977897063,"2011-01-01","2018-01-01",2557
"13",11,0.00347331859804231,"2011-01-01","2018-01-01",2557
"14",8,0.00252604988948532,"2011-01-01","2018-01-01",2557
"15",4,0.00126302494474266,"2011-01-01","2018-01-01",2557
"16",1,0.000315756236185665,"2011-01-01","2018-01-01",2557
"17",1,0.000315756236185665,"2011-01-01","2018-01-01",2557
"18",2,0.000631512472371329,"2011-01-01","2018-01-01",2557
"19",1,0.000315756236185665,"2011-01-01","2018-01-01",2557
"2",584,0.184401641932428,"2011-01-01","2018-01-01",2557
"3",486,0.153457530786233,"2011-01-01","2018-01-01",2557
"4",402,0.126934006946637,"2011-01-01","2018-01-01",2557
"5",266,0.0839911588253868,"2011-01-01","2018-01-01",2557
"6",195,0.0615724660562046,"2011-01-01","2018-01-01",2557
"7",123,0.0388380170508368,"2011-01-01","2018-01-01",2557
"8",105,0.0331544047994948,"2011-01-01","2018-01-01",2557
"9",57,0.0179981054625829,"2011-01-01","2018-01-01",2557
"1",816,0.276797829036635,"2012-01-01","2018-01-01",2192
"10",39,0.0132293080054274,"2012-01-01","2018-01-01",2192
"11",15,0.00508819538670285,"2012-01-01","2018-01-01",2192
"12",9,0.00305291723202171,"2012-01-01","2018-01-01",2192
"13",4,0.00135685210312076,"2012-01-01","2018-01-01",2192
"14",5,0.00169606512890095,"2012-01-01","2018-01-01",2192
"15",1,0.00033921302578019,"2012-01-01","2018-01-01",2192
"18",1,0.00033921302578019,"2012-01-01","2018-01-01",2192
"2",588,0.199457259158752,"2012-01-01","2018-01-01",2192
"3",498,0.168928086838535,"2012-01-01","2018-01-01",2192
"4",366,0.12415196743555,"2012-01-01","2018-01-01",2192
"5",242,0.082089552238806,"2012-01-01","2018-01-01",2192
"6",153,0.0518995929443691,"2012-01-01","2018-01-01",2192
"7",104,0.0352781546811398,"2012-01-01","2018-01-01",2192
"8",70,0.0237449118046133,"2012-01-01","2018-01-01",2192
"9",37,0.012550881953867,"2012-01-01","2018-01-01",2192
"1",805,0.292089985486212,"2013-01-01","2018-01-01",1826
"10",29,0.010522496371553,"2013-01-01","2018-01-01",1826
"11",6,0.00217706821480406,"2013-01-01","2018-01-01",1826
"12",7,0.00253991291727141,"2013-01-01","2018-01-01",1826
"13",3,0.00108853410740203,"2013-01-01","2018-01-01",1826
"16",1,0.000362844702467344,"2013-01-01","2018-01-01",1826
"2",612,0.222060957910015,"2013-01-01","2018-01-01",1826
"3",463,0.16799709724238,"2013-01-01","2018-01-01",1826
"4",346,0.125544267053701,"2013-01-01","2018-01-01",1826
"5",212,0.0769230769230769,"2013-01-01","2018-01-01",1826
"6",116,0.0420899854862119,"2013-01-01","2018-01-01",1826
"7",72,0.0261248185776488,"2013-01-01","2018-01-01",1826
"8",56,0.0203193033381713,"2013-01-01","2018-01-01",1826
"9",28,0.0101596516690856,"2013-01-01","2018-01-01",1826
"1",826,0.33266210229561,"2014-01-01","2018-01-01",1461
"10",7,0.00281917035843737,"2014-01-01","2018-01-01",1461
"11",2,0.000805477245267821,"2014-01-01","2018-01-01",1461
"12",3,0.00120821586790173,"2014-01-01","2018-01-01",1461
"2",616,0.248086991542489,"2014-01-01","2018-01-01",1461
"3",427,0.17196939186468,"2014-01-01","2018-01-01",1461
"4",273,0.109947643979058,"2014-01-01","2018-01-01",1461
"5",150,0.0604107933950866,"2014-01-01","2018-01-01",1461
"6",81,0.0326218284333468,"2014-01-01","2018-01-01",1461
"7",55,0.0221506242448651,"2014-01-01","2018-01-01",1461
"8",24,0.00966572694321385,"2014-01-01","2018-01-01",1461
"9",19,0.0076520338300443,"2014-01-01","2018-01-01",1461
"1",903,0.409709618874773,"2015-01-01","2018-01-01",1096
"2",588,0.266787658802178,"2015-01-01","2018-01-01",1096
"3",370,0.167876588021779,"2015-01-01","2018-01-01",1096
"4",175,0.0794010889292196,"2015-01-01","2018-01-01",1096
"5",85,0.0385662431941924,"2015-01-01","2018-01-01",1096
"6",42,0.0190562613430127,"2015-01-01","2018-01-01",1096
"7",28,0.0127041742286751,"2015-01-01","2018-01-01",1096
"8",9,0.00408348457350272,"2015-01-01","2018-01-01",1096
"9",4,0.00181488203266788,"2015-01-01","2018-01-01",1096
"1",934,0.530681818181818,"2016-01-01","2018-01-01",731
"2",519,0.294886363636364,"2016-01-01","2018-01-01",731
"3",181,0.102840909090909,"2016-01-01","2018-01-01",731
"4",85,0.0482954545454545,"2016-01-01","2018-01-01",731
"5",30,0.0170454545454545,"2016-01-01","2018-01-01",731
"6",9,0.00511363636363636,"2016-01-01","2018-01-01",731
"7",2,0.00113636363636364,"2016-01-01","2018-01-01",731
"1",858,0.779291553133515,"2017-01-01","2018-01-01",365
"2",204,0.185286103542234,"2017-01-01","2018-01-01",365
"3",39,0.0354223433242507,"2017-01-01","2018-01-01",365
