"Observations","count","prop","win_start","win_end","win_days","region"
"8",900,0.0182441061401553,"1994-01-01","2002-01-01",2922,"Canterbury"
"9",542,0.0109870061421824,"1994-01-01","2002-01-01",2922,"Canterbury"
"1",17492,0.37555822741326,"1995-01-01","2002-01-01",2557,"Canterbury"
"10",189,0.00405788388869804,"1995-01-01","2002-01-01",2557,"Canterbury"
"11",106,0.00227585022329097,"1995-01-01","2002-01-01",2557,"Canterbury"
"12",36,0.000772930264513913,"1995-01-01","2002-01-01",2557,"Canterbury"
"13",16,0.000343524562006183,"1995-01-01","2002-01-01",2557,"Canterbury"
"14",9,0.000193232566128478,"1995-01-01","2002-01-01",2557,"Canterbury"
"15",4,8.58811405015459e-05,"1995-01-01","2002-01-01",2557,"Canterbury"
"16",1,2.14702851253865e-05,"1995-01-01","2002-01-01",2557,"Canterbury"
"17",1,2.14702851253865e-05,"1995-01-01","2002-01-01",2557,"Canterbury"
"18",1,2.14702851253865e-05,"1995-01-01","2002-01-01",2557,"Canterbury"
"2",9920,0.212985228443834,"1995-01-01","2002-01-01",2557,"Canterbury"
"3",6603,0.141768292682927,"1995-01-01","2002-01-01",2557,"Canterbury"
"4",4731,0.101575918928203,"1995-01-01","2002-01-01",2557,"Canterbury"
"5",3166,0.0679749227069735,"1995-01-01","2002-01-01",2557,"Canterbury"
"6",2063,0.0442931982136723,"1995-01-01","2002-01-01",2557,"Canterbury"
"7",1199,0.0257428718653384,"1995-01-01","2002-01-01",2557,"Canterbury"
"8",661,0.0141918584678805,"1995-01-01","2002-01-01",2557,"Canterbury"
"9",378,0.00811576777739608,"1995-01-01","2002-01-01",2557,"Canterbury"
"1",16932,0.389527928591147,"1996-01-01","2002-01-01",2192,"Canterbury"
"10",88,0.00202447777675531,"1996-01-01","2002-01-01",2192,"Canterbury"
"11",41,0.000943222600533726,"1996-01-01","2002-01-01",2192,"Canterbury"
"12",15,0.000345081439219656,"1996-01-01","2002-01-01",2192,"Canterbury"
"13",8,0.000184043434250483,"1996-01-01","2002-01-01",2192,"Canterbury"
"14",3,6.90162878439312e-05,"1996-01-01","2002-01-01",2192,"Canterbury"
"15",1,2.30054292813104e-05,"1996-01-01","2002-01-01",2192,"Canterbury"
"16",1,2.30054292813104e-05,"1996-01-01","2002-01-01",2192,"Canterbury"
"2",9675,0.222577528296678,"1996-01-01","2002-01-01",2192,"Canterbury"
"3",6403,0.14730376368823,"1996-01-01","2002-01-01",2192,"Canterbury"
"4",4358,0.100257660807951,"1996-01-01","2002-01-01",2192,"Canterbury"
"5",2778,0.0639090825434803,"1996-01-01","2002-01-01",2192,"Canterbury"
"6",1653,0.0380279746020061,"1996-01-01","2002-01-01",2192,"Canterbury"
"7",857,0.019715652894083,"1996-01-01","2002-01-01",2192,"Canterbury"
"8",440,0.0101223888837766,"1996-01-01","2002-01-01",2192,"Canterbury"
"9",215,0.00494616729548173,"1996-01-01","2002-01-01",2192,"Canterbury"
"1",16356,0.408644597126796,"1997-01-01","2002-01-01",1826,"Canterbury"
"10",30,0.000749531542785759,"1997-01-01","2002-01-01",1826,"Canterbury"
"11",10,0.000249843847595253,"1997-01-01","2002-01-01",1826,"Canterbury"
"12",4,9.99375390381012e-05,"1997-01-01","2002-01-01",1826,"Canterbury"
"13",3,7.49531542785759e-05,"1997-01-01","2002-01-01",1826,"Canterbury"
"14",1,2.49843847595253e-05,"1997-01-01","2002-01-01",1826,"Canterbury"
"2",9504,0.237451592754528,"1997-01-01","2002-01-01",1826,"Canterbury"
"3",6100,0.152404747033104,"1997-01-01","2002-01-01",1826,"Canterbury"
"4",3874,0.096789506558401,"1997-01-01","2002-01-01",1826,"Canterbury"
"5",2223,0.0555402873204247,"1997-01-01","2002-01-01",1826,"Canterbury"
"6",1113,0.0278076202373517,"1997-01-01","2002-01-01",1826,"Canterbury"
"7",506,0.0126420986883198,"1997-01-01","2002-01-01",1826,"Canterbury"
"8",219,0.00547158026233604,"1997-01-01","2002-01-01",1826,"Canterbury"
"9",82,0.00204871955028107,"1997-01-01","2002-01-01",1826,"Canterbury"
"1",15946,0.443807403284164,"1998-01-01","2002-01-01",1461,"Canterbury"
"10",9,0.000250487058168661,"1998-01-01","2002-01-01",1461,"Canterbury"
"11",4,0.000111327581408294,"1998-01-01","2002-01-01",1461,"Canterbury"
"2",9133,0.254188700250487,"1998-01-01","2002-01-01",1461,"Canterbury"
"3",5478,0.152463122738659,"1998-01-01","2002-01-01",1461,"Canterbury"
"4",3046,0.0847759532424158,"1998-01-01","2002-01-01",1461,"Canterbury"
"5",1438,0.0400222655162817,"1998-01-01","2002-01-01",1461,"Canterbury"
"6",569,0.0158363484553298,"1998-01-01","2002-01-01",1461,"Canterbury"
"7",216,0.00601168939604787,"1998-01-01","2002-01-01",1461,"Canterbury"
"8",61,0.00169774561647648,"1998-01-01","2002-01-01",1461,"Canterbury"
"9",30,0.000834956860562204,"1998-01-01","2002-01-01",1461,"Canterbury"
"1",15504,0.501358168412883,"1999-01-01","2002-01-01",1096,"Canterbury"
"2",8326,0.269240719182512,"1999-01-01","2002-01-01",1096,"Canterbury"
"3",4344,0.140473418703919,"1999-01-01","2002-01-01",1096,"Canterbury"
"4",1894,0.0612469279523994,"1999-01-01","2002-01-01",1096,"Canterbury"
"5",608,0.0196611046436425,"1999-01-01","2002-01-01",1096,"Canterbury"
"6",187,0.00604708317164662,"1999-01-01","2002-01-01",1096,"Canterbury"
"7",36,0.00116414435389988,"1999-01-01","2002-01-01",1096,"Canterbury"
"8",21,0.000679084206441599,"1999-01-01","2002-01-01",1096,"Canterbury"
"9",4,0.000129349372655543,"1999-01-01","2002-01-01",1096,"Canterbury"
"1",14905,0.601978998384491,"2000-01-01","2002-01-01",731,"Canterbury"
"2",6802,0.274717285945073,"2000-01-01","2002-01-01",731,"Canterbury"
"3",2372,0.0957996768982229,"2000-01-01","2002-01-01",731,"Canterbury"
"4",547,0.022092084006462,"2000-01-01","2002-01-01",731,"Canterbury"
"5",115,0.00464458804523425,"2000-01-01","2002-01-01",731,"Canterbury"
"6",16,0.000646203554119548,"2000-01-01","2002-01-01",731,"Canterbury"
"7",3,0.000121163166397415,"2000-01-01","2002-01-01",731,"Canterbury"
"1",12352,0.797211823931845,"2001-01-01","2002-01-01",365,"Canterbury"
"2",2798,0.180586033303214,"2001-01-01","2002-01-01",365,"Canterbury"
"3",327,0.021104943849232,"2001-01-01","2002-01-01",365,"Canterbury"
"4",17,0.00109719891570931,"2001-01-01","2002-01-01",365,"Canterbury"
"1",19845,0.355670657394795,"1993-01-01","2003-01-01",3652,"Canterbury"
"10",571,0.0102337085095706,"1993-01-01","2003-01-01",3652,"Canterbury"
"11",367,0.00657753243960141,"1993-01-01","2003-01-01",3652,"Canterbury"
"12",215,0.00385332281884006,"1993-01-01","2003-01-01",3652,"Canterbury"
"13",150,0.00268836475733027,"1993-01-01","2003-01-01",3652,"Canterbury"
"14",75,0.00134418237866514,"1993-01-01","2003-01-01",3652,"Canterbury"
"15",32,0.000573517814897125,"1993-01-01","2003-01-01",3652,"Canterbury"
"16",20,0.000358448634310703,"1993-01-01","2003-01-01",3652,"Canterbury"
"17",13,0.000232991612301957,"1993-01-01","2003-01-01",3652,"Canterbury"
"18",7,0.000125457022008746,"1993-01-01","2003-01-01",3652,"Canterbury"
"19",3,5.37672951466055e-05,"1993-01-01","2003-01-01",3652,"Canterbury"
"2",10705,0.191859631514804,"1993-01-01","2003-01-01",3652,"Canterbury"
"20",1,1.79224317155352e-05,"1993-01-01","2003-01-01",3652,"Canterbury"
"21",2,3.58448634310703e-05,"1993-01-01","2003-01-01",3652,"Canterbury"
"24",1,1.79224317155352e-05,"1993-01-01","2003-01-01",3652,"Canterbury"
"3",7414,0.132876908738978,"1993-01-01","2003-01-01",3652,"Canterbury"
"4",5289,0.0947917413434655,"1993-01-01","2003-01-01",3652,"Canterbury"
"5",3921,0.0702738547566134,"1993-01-01","2003-01-01",3652,"Canterbury"
"6",2860,0.0512581547064306,"1993-01-01","2003-01-01",3652,"Canterbury"
"7",2053,0.0367947523119937,"1993-01-01","2003-01-01",3652,"Canterbury"
"8",1338,0.023980213635386,"1993-01-01","2003-01-01",3652,"Canterbury"
"9",914,0.0163811025879991,"1993-01-01","2003-01-01",3652,"Canterbury"
"1",19363,0.36159405404396,"1994-01-01","2003-01-01",3287,"Canterbury"
"10",474,0.00885170591420942,"1994-01-01","2003-01-01",3287,"Canterbury"
"11",246,0.00459392332256438,"1994-01-01","2003-01-01",3287,"Canterbury"
"12",170,0.0031746624586827,"1994-01-01","2003-01-01",3287,"Canterbury"
"13",83,0.0015499822592392,"1994-01-01","2003-01-01",3287,"Canterbury"
"14",33,0.000616258006685466,"1994-01-01","2003-01-01",3287,"Canterbury"
"15",23,0.000429513156174718,"1994-01-01","2003-01-01",3287,"Canterbury"
"16",14,0.000261442790715046,"1994-01-01","2003-01-01",3287,"Canterbury"
"17",9,0.000168070365459672,"1994-01-01","2003-01-01",3287,"Canterbury"
"18",2,3.73489701021494e-05,"1994-01-01","2003-01-01",3287,"Canterbury"
"2",10567,0.197333283534707,"1994-01-01","2003-01-01",3287,"Canterbury"
"20",1,1.86744850510747e-05,"1994-01-01","2003-01-01",3287,"Canterbury"
"21",1,1.86744850510747e-05,"1994-01-01","2003-01-01",3287,"Canterbury"
"3",7190,0.134269547517227,"1994-01-01","2003-01-01",3287,"Canterbury"
"4",5170,0.0965470877140563,"1994-01-01","2003-01-01",3287,"Canterbury"
"5",3723,0.0695251078451512,"1994-01-01","2003-01-01",3287,"Canterbury"
"6",2729,0.0509626697043829,"1994-01-01","2003-01-01",3287,"Canterbury"
"7",1817,0.0339315393378028,"1994-01-01","2003-01-01",3287,"Canterbury"
"8",1167,0.0217931240546042,"1994-01-01","2003-01-01",3287,"Canterbury"
"9",767,0.0143233300341743,"1994-01-01","2003-01-01",3287,"Canterbury"
"1",18832,0.36966806038121,"1995-01-01","2003-01-01",2922,"Canterbury"
"10",313,0.00614412186168855,"1995-01-01","2003-01-01",2922,"Canterbury"
"11",163,0.00319965451583142,"1995-01-01","2003-01-01",2922,"Canterbury"
"12",78,0.00153112301984571,"1995-01-01","2003-01-01",2922,"Canterbury"
"13",44,0.000863710421451426,"1995-01-01","2003-01-01",2922,"Canterbury"
"14",21,0.000412225428419999,"1995-01-01","2003-01-01",2922,"Canterbury"
"15",16,0.000314076516891428,"1995-01-01","2003-01-01",2922,"Canterbury"
"16",6,0.000117778693834285,"1995-01-01","2003-01-01",2922,"Canterbury"
"18",1,1.96297823057142e-05,"1995-01-01","2003-01-01",2922,"Canterbury"
"19",1,1.96297823057142e-05,"1995-01-01","2003-01-01",2922,"Canterbury"
"2",10367,0.203501953163339,"1995-01-01","2003-01-01",2922,"Canterbury"
"3",7037,0.138134778085311,"1995-01-01","2003-01-01",2922,"Canterbury"
"4",4949,0.0971477926309797,"1995-01-01","2003-01-01",2922,"Canterbury"
"5",3579,0.0702549908721512,"1995-01-01","2003-01-01",2922,"Canterbury"
"6",2429,0.0476807412205799,"1995-01-01","2003-01-01",2922,"Canterbury"
"7",1551,0.0304457923561628,"1995-01-01","2003-01-01",2922,"Canterbury"
"8",957,0.0187857016665685,"1995-01-01","2003-01-01",2922,"Canterbury"
"9",599,0.0117582396011228,"1995-01-01","2003-01-01",2922,"Canterbury"
"1",18324,0.381519498636241,"1996-01-01","2003-01-01",2557,"Canterbury"
"10",165,0.00343542443107289,"1996-01-01","2003-01-01",2557,"Canterbury"
"11",73,0.00151991505132316,"1996-01-01","2003-01-01",2557,"Canterbury"
"12",56,0.00116596223115201,"1996-01-01","2003-01-01",2557,"Canterbury"
"13",19,0.000395594328426576,"1996-01-01","2003-01-01",2557,"Canterbury"
"14",14,0.000291490557788003,"1996-01-01","2003-01-01",2557,"Canterbury"
"15",5,0.000104103770638573,"1996-01-01","2003-01-01",2557,"Canterbury"
"18",1,2.08207541277145e-05,"1996-01-01","2003-01-01",2557,"Canterbury"
"2",10096,0.210206333673406,"1996-01-01","2003-01-01",2557,"Canterbury"
"3",6881,0.143267609152804,"1996-01-01","2003-01-01",2557,"Canterbury"
"4",4629,0.0963792708571904,"1996-01-01","2003-01-01",2557,"Canterbury"
"5",3316,0.0690416206875013,"1996-01-01","2003-01-01",2557,"Canterbury"
"6",2020,0.0420579233379833,"1996-01-01","2003-01-01",2557,"Canterbury"
"7",1322,0.0275250369568386,"1996-01-01","2003-01-01",2557,"Canterbury"
"8",734,0.0152824335297424,"1996-01-01","2003-01-01",2557,"Canterbury"
"9",374,0.00778696204376523,"1996-01-01","2003-01-01",2557,"Canterbury"
"1",17752,0.396090856352358,"1997-01-01","2003-01-01",2191,"Canterbury"
"10",79,0.00176268463563747,"1997-01-01","2003-01-01",2191,"Canterbury"
"11",40,0.000892498549689857,"1997-01-01","2003-01-01",2191,"Canterbury"
"12",21,0.000468561738587175,"1997-01-01","2003-01-01",2191,"Canterbury"
"13",10,0.000223124637422464,"1997-01-01","2003-01-01",2191,"Canterbury"
"14",2,4.46249274844928e-05,"1997-01-01","2003-01-01",2191,"Canterbury"
"16",1,2.23124637422464e-05,"1997-01-01","2003-01-01",2191,"Canterbury"
"2",9898,0.220848766120755,"1997-01-01","2003-01-01",2191,"Canterbury"
"3",6620,0.147708509973671,"1997-01-01","2003-01-01",2191,"Canterbury"
"4",4393,0.0980186532196885,"1997-01-01","2003-01-01",2191,"Canterbury"
"5",2816,0.0628318978981659,"1997-01-01","2003-01-01",2191,"Canterbury"
"6",1627,0.0363023785086349,"1997-01-01","2003-01-01",2191,"Canterbury"
"7",961,0.0214422776562988,"1997-01-01","2003-01-01",2191,"Canterbury"
"8",436,0.00972823419161944,"1997-01-01","2003-01-01",2191,"Canterbury"
"9",162,0.00361461912624392,"1997-01-01","2003-01-01",2191,"Canterbury"
"1",17292,0.420678749543851,"1998-01-01","2003-01-01",1826,"Canterbury"
"10",34,0.000827149981754044,"1998-01-01","2003-01-01",1826,"Canterbury"
"11",17,0.000413574990877022,"1998-01-01","2003-01-01",1826,"Canterbury"
"12",5,0.000121639703199124,"1998-01-01","2003-01-01",1826,"Canterbury"
"13",3,7.29838219194745e-05,"1998-01-01","2003-01-01",1826,"Canterbury"
"2",9686,0.235640433037343,"1998-01-01","2003-01-01",1826,"Canterbury"
"3",6174,0.150200705510279,"1998-01-01","2003-01-01",1826,"Canterbury"
"4",3770,0.0917163362121396,"1998-01-01","2003-01-01",1826,"Canterbury"
"5",2242,0.0545432429144873,"1998-01-01","2003-01-01",1826,"Canterbury"
"6",1118,0.0271986376353242,"1998-01-01","2003-01-01",1826,"Canterbury"
"7",498,0.0121153144386328,"1998-01-01","2003-01-01",1826,"Canterbury"
"8",197,0.00479260430604549,"1998-01-01","2003-01-01",1826,"Canterbury"
"9",69,0.00167862790414791,"1998-01-01","2003-01-01",1826,"Canterbury"
"1",16925,0.460644494039519,"1999-01-01","2003-01-01",1461,"Canterbury"
"10",6,0.000163300854607806,"1999-01-01","2003-01-01",1461,"Canterbury"
"11",1,2.7216809101301e-05,"1999-01-01","2003-01-01",1461,"Canterbury"
"12",2,5.44336182026019e-05,"1999-01-01","2003-01-01",1461,"Canterbury"
"2",9160,0.249305971367917,"1999-01-01","2003-01-01",1461,"Canterbury"
"3",5360,0.145882096782973,"1999-01-01","2003-01-01",1461,"Canterbury"
"4",3038,0.0826846660497523,"1999-01-01","2003-01-01",1461,"Canterbury"
"5",1417,0.0385662184965435,"1999-01-01","2003-01-01",1461,"Canterbury"
"6",557,0.0151597626694246,"1999-01-01","2003-01-01",1461,"Canterbury"
"7",195,0.00530727777475369,"1999-01-01","2003-01-01",1461,"Canterbury"
"8",56,0.00152414130967285,"1999-01-01","2003-01-01",1461,"Canterbury"
"9",25,0.000680420227532524,"1999-01-01","2003-01-01",1461,"Canterbury"
"1",16451,0.520041727255485,"2000-01-01","2003-01-01",1096,"Canterbury"
"10",1,3.16115571853069e-05,"2000-01-01","2003-01-01",1096,"Canterbury"
"2",8419,0.266137699943099,"2000-01-01","2003-01-01",1096,"Canterbury"
"3",4238,0.133969779351331,"2000-01-01","2003-01-01",1096,"Canterbury"
"4",1753,0.0554150597458431,"2000-01-01","2003-01-01",1096,"Canterbury"
"5",559,0.0176708604665866,"2000-01-01","2003-01-01",1096,"Canterbury"
"6",166,0.00524751849276095,"2000-01-01","2003-01-01",1096,"Canterbury"
"7",34,0.00107479294430044,"2000-01-01","2003-01-01",1096,"Canterbury"
"8",11,0.000347727129038376,"2000-01-01","2003-01-01",1096,"Canterbury"
"9",2,6.32231143706139e-05,"2000-01-01","2003-01-01",1096,"Canterbury"
"1",15507,0.625660681864031,"2001-01-01","2003-01-01",730,"Canterbury"
"2",6455,0.260439782126286,"2001-01-01","2003-01-01",730,"Canterbury"
"3",2203,0.0888844058906597,"2001-01-01","2003-01-01",730,"Canterbury"
"4",498,0.0200927980633448,"2001-01-01","2003-01-01",730,"Canterbury"
"5",103,0.00415573935848295,"2001-01-01","2003-01-01",730,"Canterbury"
"6",14,0.000564857776881178,"2001-01-01","2003-01-01",730,"Canterbury"
"7",5,0.000201734920314706,"2001-01-01","2003-01-01",730,"Canterbury"
"1",12825,0.822115384615385,"2002-01-01","2003-01-01",365,"Canterbury"
"2",2505,0.160576923076923,"2002-01-01","2003-01-01",365,"Canterbury"
"3",260,0.0166666666666667,"2002-01-01","2003-01-01",365,"Canterbury"
"4",10,0.000641025641025641,"2002-01-01","2003-01-01",365,"Canterbury"
"1",22219,0.361725681725682,"1993-01-01","2004-01-01",4017,"Canterbury"
"10",751,0.0122262922262922,"1993-01-01","2004-01-01",4017,"Canterbury"
"11",448,0.00729344729344729,"1993-01-01","2004-01-01",4017,"Canterbury"
"12",299,0.00486772486772487,"1993-01-01","2004-01-01",4017,"Canterbury"
"13",204,0.00332112332112332,"1993-01-01","2004-01-01",4017,"Canterbury"
"14",117,0.0019047619047619,"1993-01-01","2004-01-01",4017,"Canterbury"
"15",71,0.00115588115588116,"1993-01-01","2004-01-01",4017,"Canterbury"
"16",31,0.000504680504680505,"1993-01-01","2004-01-01",4017,"Canterbury"
"17",22,0.000358160358160358,"1993-01-01","2004-01-01",4017,"Canterbury"
"18",11,0.000179080179080179,"1993-01-01","2004-01-01",4017,"Canterbury"
"19",8,0.00013024013024013,"1993-01-01","2004-01-01",4017,"Canterbury"
"2",11635,0.189417989417989,"1993-01-01","2004-01-01",4017,"Canterbury"
"20",4,6.51200651200651e-05,"1993-01-01","2004-01-01",4017,"Canterbury"
"21",1,1.62800162800163e-05,"1993-01-01","2004-01-01",4017,"Canterbury"
"22",2,3.25600325600326e-05,"1993-01-01","2004-01-01",4017,"Canterbury"
"24",1,1.62800162800163e-05,"1993-01-01","2004-01-01",4017,"Canterbury"
"3",7748,0.126137566137566,"1993-01-01","2004-01-01",4017,"Canterbury"
"4",5638,0.0917867317867318,"1993-01-01","2004-01-01",4017,"Canterbury"
"5",4115,0.066992266992267,"1993-01-01","2004-01-01",4017,"Canterbury"
"6",3134,0.051021571021571,"1993-01-01","2004-01-01",4017,"Canterbury"
"7",2313,0.0376556776556777,"1993-01-01","2004-01-01",4017,"Canterbury"
"8",1537,0.025022385022385,"1993-01-01","2004-01-01",4017,"Canterbury"
"9",1116,0.0181684981684982,"1993-01-01","2004-01-01",4017,"Canterbury"
"1",21776,0.36727947377298,"1994-01-01","2004-01-01",3652,"Canterbury"
"10",638,0.010760667903525,"1994-01-01","2004-01-01",3652,"Canterbury"
"11",350,0.00590318772136954,"1994-01-01","2004-01-01",3652,"Canterbury"
"12",225,0.00379490639230899,"1994-01-01","2004-01-01",3652,"Canterbury"
"13",137,0.00231067633665036,"1994-01-01","2004-01-01",3652,"Canterbury"
"14",82,0.00138303255186372,"1994-01-01","2004-01-01",3652,"Canterbury"
"15",38,0.000640917524034407,"1994-01-01","2004-01-01",3652,"Canterbury"
"16",19,0.000320458762017204,"1994-01-01","2004-01-01",3652,"Canterbury"
"17",14,0.000236127508854782,"1994-01-01","2004-01-01",3652,"Canterbury"
"18",10,0.000168662506324844,"1994-01-01","2004-01-01",3652,"Canterbury"
"19",3,5.05987518974532e-05,"1994-01-01","2004-01-01",3652,"Canterbury"
"2",11518,0.194265474784955,"1994-01-01","2004-01-01",3652,"Canterbury"
"21",2,3.37325012649688e-05,"1994-01-01","2004-01-01",3652,"Canterbury"
"3",7521,0.126851071006915,"1994-01-01","2004-01-01",3652,"Canterbury"
"4",5522,0.0931354359925789,"1994-01-01","2004-01-01",3652,"Canterbury"
"5",3974,0.067026480013493,"1994-01-01","2004-01-01",3652,"Canterbury"
"6",2967,0.0500421656265812,"1994-01-01","2004-01-01",3652,"Canterbury"
"7",2150,0.0362624388598415,"1994-01-01","2004-01-01",3652,"Canterbury"
"8",1382,0.0233091583740934,"1994-01-01","2004-01-01",3652,"Canterbury"
"9",962,0.01622533310845,"1994-01-01","2004-01-01",3652,"Canterbury"
"1",21306,0.374894425675676,"1995-01-01","2004-01-01",3287,"Canterbury"
"10",483,0.00849873310810811,"1995-01-01","2004-01-01",3287,"Canterbury"
"11",243,0.00427576013513513,"1995-01-01","2004-01-01",3287,"Canterbury"
"12",161,0.00283291103603604,"1995-01-01","2004-01-01",3287,"Canterbury"
"13",60,0.00105574324324324,"1995-01-01","2004-01-01",3287,"Canterbury"
"14",46,0.000809403153153153,"1995-01-01","2004-01-01",3287,"Canterbury"
"15",28,0.00049268018018018,"1995-01-01","2004-01-01",3287,"Canterbury"
"16",11,0.000193552927927928,"1995-01-01","2004-01-01",3287,"Canterbury"
"17",9,0.000158361486486486,"1995-01-01","2004-01-01",3287,"Canterbury"
"18",2,3.51914414414414e-05,"1995-01-01","2004-01-01",3287,"Canterbury"
"2",11333,0.199412302927928,"1995-01-01","2004-01-01",3287,"Canterbury"
"20",1,1.75957207207207e-05,"1995-01-01","2004-01-01",3287,"Canterbury"
